01/17/2014,Chevrolet,Red,X174442,Illinois,9125,S,SOUTH SHORE,,2255,E,103RD STREET,,Police,14-00081430
01/17/2014,Chrysler,Gray,R302207,Illinois,2052,N,BISSELL,ST,2120,N,SHEFFIELD,,Water Management,14-00085322
01/17/2014,Dodge,Gray,GRAY,Illinois,4855,N,KIMBALL,AVE,4831,N,ST LOUIS,,Water Management,14-00083087
01/17/2014,Ford,Black,1092686,Illinois,1900,N,SB OUTER LAKE SHORE,DR,1656,N,CLARK,,Broken Down,14-00081394
01/17/2014,Ford,Black,167197,Illinois,1937,W,22ND,PL,1979,W,22ND PLACE,,Water Management,14-00083860
01/17/2014,Ford,Black,G202206,Illinois,4000,N,NB OUTER LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Accident,14-00087578
01/17/2014,Ford,Black,N765326,Illinois,7100,S,COTTAGE GROVE,AVE,743,E,72ND ST,,Other,14-00084839
01/17/2014,Ford,Maroon,P143428,Illinois,3059,S,LOWE,AVE,3041,S,LOWE,,Other,14-00082348
01/17/2014,Ford,Red,H596836,Illinois,5016,N,SHERIDAN,RD,600,W,LAWRENCE,,Other,14-00083497
01/17/2014,Ford,White,1334TX,Illinois,159,W,OHIO,ST,350,E,WACKER,,Accident,14-00082514
01/17/2014,Ford,White,K795295,Illinois,500,E,67TH,ST,6600,S,EBERHART,,Stalled,14-00084271
01/17/2014,Ford,White,P349512,Illinois,1652,W,SUPERIOR,ST,1652,W,OHIO,,Water Management,14-00087174
01/17/2014,Honda,Black,K136418,Illinois,1900,S,LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,14-00084716
01/17/2014,Honda,Black,L595802,Indiana,4100,N,SB OUTER LAKE SHORE,DR,3700,N,RECREATION,,Accident,14-00081690
01/17/2014,Honda,Black,P236690,Illinois,2632,N,CLARK,ST,529,W,DRUMMOND,,Water Management,14-00087042
01/17/2014,Honda,Blue,L572001,Illinois,140,E,SOUTH WATER,ST,306,E,WACKER,,Film Office,14-00083815
01/17/2014,Honda,Brown,X977964,Illinois,837,N,HERMITAGE,AVE,824,N,HERMITAGE,,Water Management,14-00086763
01/17/2014,Honda,Gray,A150453,Illinois,733,N,MORGAN,ST,759,N,MORGAN,,Other,14-00082957
01/17/2014,Honda,Gray,S327567,Illinois,150,N,DESPLAINES,ST,347,E,LOWER WACKER DRIVE,,Accident,14-00081364
01/17/2014,Honda,Red,708BWY,Wisconsin,2536,W,IRVING PARK,RD,4040,N,MAPLEWOOD,,Water Management,14-00081981
01/17/2014,Honda,Tan,P120221,Illinois,3970,N,NORMANDY,AVE,6709,W,DAKIN,,Water Management,14-00087516
01/17/2014,Infiniti/M30,Silver,MEI3388,Illinois,3257,S,UNION,AVE,3221,S,3221,,Peoples Gas,14-00083477
01/17/2014,Jeep - Year Greater 1988,Black,8839677,Illinois,2437,W,MOFFAT,ST,2436,W,MOFFET,,Other,14-00085298
01/17/2014,Kia Motors Corp,White,1395488,Illinois,155,N,WELLS,ST,300,E,LOWER WACKER,,Film Office,14-00084977
01/17/2014,Lexus,Black,DUZ6776,Ohio,3406,N,AVERS,AVE,3356,N,AVERS,,Forestry,14-00082551
01/17/2014,Lincoln,Tan,5469,Illinois,6421,N,ALBANY,AVE,6437,N,ALBANY,,Other,14-00084046
01/17/2014,Mazda,White,K623033,Illinois,4401,N,NB OUTER LAKE SHORE,DR,600,W,MONTROSE,,Broken Down,14-00083597
01/17/2014,Mercedes,Black,X284639,Illinois,50,W,CONGRESS,PKWY,421,S,FEDERAL,,Accident,14-00081839
01/17/2014,Mercury,Black,S208076,Illinois,5700,S,LAKE SHORE,DR,5700,S,COLUMBIA DR,,Accident,14-00083753
01/17/2014,Mercury,Gray,A185870,Illinois,1635,N,CENTRAL PARK,AVE,3563,W,WABANSIA,,Water Management,14-00082060
01/17/2014,Nissan,Blue,7311489,Illinois,5700,N,SB OUTER LAKE SHORE,,823,W,GUNNISON,,Stalled,14-00087580
01/17/2014,Nissan,Blue,975LYB,Arkansas,5020,N,SHERIDAN,RD,600,W,LAWRENCE,,Other,14-00083287
01/17/2014,Nissan,Gray,4508656,Illinois,2817,N,MENARD,AVE,2857,N,MENARD,,Forestry,14-00082553
01/17/2014,Nissan,White,T971295,Illinois,3621,N,ASHLAND,AVE,1539,W,WAVELAND,,Peoples Gas,14-00081360
01/17/2014,Pontiac,Black,R341199,Illinois,6200,S,LAKE SHORE,DR,1700,N,STATE,,Accident,14-00087457
01/17/2014,Pontiac,Blue,A464525,Illinois,4100,N,SB OUTER LAKE SHORE,DR,3700,N,RECREATION,,Accident,14-00081725
01/17/2014,Toyota,Black,CCA5434,North Carolina,5730,W,BARRY,AVE,5811,W,BARRY,,Forestry,14-00082552
01/17/2014,Toyota,Black,P745128,Illinois,6200,S,LAKE SHORE,DR,300,N,LOWER WACKER DRIVE,,Accident,14-00087456
01/17/2014,Toyota,Black,R809080,Illinois,1646,W,SUPERIOR,ST,1703,W,HURON,,Water Management,14-00087176
01/17/2014,Toyota,Black,R950833,Illinois,4000,N,NB OUTER LAKE SHORE,DR,4019,N,MARINE,,Stalled,14-00087579
01/17/2014,Toyota,Silver,4504952,Illinois,1650,W,SUPERIOR,ST,1703,W,HURON,,Water Management,14-00087175
01/17/2014,Volkswagen,Black,L240556,Illinois,2724,S,PRINCETON,AVE,200,W,28TH STREET,,Accident,14-00081838
01/17/2014,Volvo,Blue,F496141,Illinois,5700,S,LAKE SHORE,DR,5700,S,COLUMBIA DR,,Accident,14-00083715
01/18/2014,,,,,1500,N,NB OUTER LAKE SHORE,DR,1601,N,LAKE SHORE DRIVE,,,14-00089381
01/18/2014,Bmw,Black,N815962,Illinois,4200,S,NB OUTER LAKE SHORE,DR,3900,S,OAKWOOD DR,,Broken Down,14-00088741
01/18/2014,Buick,Green,L760696,Illinois,2819,S,PULASKI,RD,2814,S,PULASKI,,Water Management,14-00088464
01/18/2014,Chevrolet,Brown,A920284,Illinois,5218,S,NEWCASTLE,AVE,5208,S,NEWCASTLE AVE,,Water Management,14-00089228
01/18/2014,Chrysler,Blue,N633034,Illinois,1800,S,LAKE SHORE,DR,600,S,COLUMBUS DR,,Broken Down,14-00089040
01/18/2014,Chrysler,Silver,S384422,Illinois,2800,N,SB OUTER LAKE SHORE,DR,1600,N,CLARK,,Broken Down,14-00088562
01/18/2014,Ford,Black,L268394,Illinois,936,N,SB OUTER LAKE SHORE,DR,356,E,LOWER WACKER DRIVE,,Accident,14-00087714
01/18/2014,Ford,Black,L989829,Illinois,1907,N,NB OUTER LAKE SHORE,DR,350,E,LOWER WACKER DRIVE,,Other,14-00089382
01/18/2014,Ford,Gray,A509375,Illinois,659,W,WRIGHTWOOD,AVE,658,W,WRIGHTWOOD,,Peoples Gas,14-00087697
01/18/2014,Ford,Gray,A509375,Illinois,659,W,WRIGHTWOOD,AVE,658,W,WRIGHTWOOD,,Peoples Gas,14-00087701
01/18/2014,Ford,Gray,A509375,Illinois,659,W,WRIGHTWOOD,AVE,658,W,WRIGHTWOOD,,Peoples Gas,14-00087708
01/18/2014,Ford,Red,POA636,Louisiana,862,N,SB OUTER LAKE SHORE,DR,288,E,CHESTNUT,,Accident,14-00087741
01/18/2014,Honda,Black,014M648,Maryland,659,W,WRIGHTWOOD,AVE,701,W,WRIGHTWOOD,,Peoples Gas,14-00087709
01/18/2014,Honda,Black,R995569,Illinois,2850,N,NB OUTER LAKE SHORE,DR,2501,N,CANNON DR,,Broken Down,14-00089562
01/18/2014,Honda,White,N752850,Illinois,3100,S,LAKE SHORE,,3910,S,LAKE PARK,,Stalled,14-00089026
01/18/2014,Hyundai,Brown,L654812,Illinois,1100,S,COLUMBUS,DR,357,E,LOWER WACKER,,Accident,14-00087730
01/18/2014,Mazda,Gray,186BBA,Indiana,1228,W,ROSCOE,ST,850,W,ADDISON,,Fire,14-00089362
01/18/2014,Mercedes,Tan,L695759,Illinois,200,S,LAKE SHORE,DR,350,E,WACKER,,Broken Down,14-00088495
01/18/2014,Nissan,Gray,P354910,Illinois,4000,N,SB OUTER LAKE SHORE,DR,3701,N,RECREATION DR,,Broken Down,14-00088940
01/18/2014,Oldsmobile,Blue,L457244,Illinois,4500,W,CHICAGO,AVE,803,N,KILBOURN,,Accident,14-00087833
01/18/2014,Toyota,Black,K134224,Illinois,659,W,WRIGHTWOOD,AVE,2536,N,OTCHARD,,Peoples Gas,14-00087695
01/18/2014,Toyota,Black,S252462,Illinois,659,W,WRIGHTWOOD,AVE,2535,N,ORCHARD,,Peoples Gas,14-00087693
01/18/2014,Toyota,Brown,S122715,Illinois,1200,S,COLUMBUS,DR,358,E,LOWER WACKER DRIVE,,Accident,14-00087733
01/18/2014,Toyota,Maroon,714TX,Illinois,2210,N,SB OUTER LAKE SHORE,DR,148,E,NORTH AVENUE,,Broken Down,14-00089477
01/18/2014,Toyota,Red,S642241,Illinois,3000,S,SB OUTER LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,14-00088834
01/18/2014,Volkswagen,Blue,XOCHILT,Illinois,1600,S,LAKE SHORE,DR,400,E,MCFETRIDGE DR,,Broken Down,14-00088697
01/19/2014,(Unlisted Manufacturer),Silver,9145294,Illinois,6014,N,MOZART,ST,2838,W,PETERSON,,Water Management,14-00089826
01/19/2014,,,,,6015,N,MOZART,ST,6132,N,FRANCISCO,,,14-00089809
01/19/2014,Buick,Red,SHIPP16,Illinois,1200,N,SB OUTER LAKE SHORE,DR,1005,N,CAMBRIDGE,,Broken Down,14-00090567
01/19/2014,Chevrolet,Gold,S116504,Illinois,6015,N,MOZART,ST,6336,N,CALIFORNIA,,Water Management,14-00089815
01/19/2014,Chevrolet,Gold,Y572156,Illinois,1600,N,SB OUTER LAKE SHORE,DR,400,E,LOWER WACKER DRIVE,,Broken Down,14-00091397
01/19/2014,Chevrolet,Gray,P137932,Illinois,4608,S,HONORE,ST,1929,W,48TH STREET,,Water Management,14-00091531
01/19/2014,Chevrolet,Gray,X541939,Illinois,6014,N,MOZART,ST,2838,W,PETERSON,,Water Management,14-00089997
01/19/2014,Chevrolet,Red,181172,Illinois,6015,N,MOZART,ST,6340,N,CALIFORNIA,,Water Management,14-00089813
01/19/2014,Chevrolet,Silver,P209738,Illinois,3300,S,SB OUTER LAKE SHORE,DR,3940,S,LAKE PARK,,Broken Down,14-00090002
01/19/2014,Ford,Black,K478481,Illinois,6015,N,MOZART,ST,6027,N,CALIFORNIA,,Water Management,14-00089812
01/19/2014,General Motors Corp.,Blue,9491835,Illinois,2815,N,NB OUTER LAKE SHORE,DR,3154,N,LAKESHORE DR WEST,,Broken Down,14-00089681
01/19/2014,Honda,Gray,S675742,Illinois,2148,W,MONTROSE,AVE,4427,N,LINCOLN AVENUE,,Water Management,14-00091280
01/19/2014,Honda,Green,1179406,Illinois,800,N,SB OUTER LAKE SHORE,DR,350,E,LOWER WACKER,,Accident,14-00090207
01/19/2014,Honda,Red,N95 1169,Illinois,2400,N,ASHLAND,AVE,2600,N,ASHLAND,,Stalled,14-00089899
01/19/2014,Isuzu,Silver,J789181,Illinois,6015,N,MOZART,ST,6013,N,MOZART,,Water Management,14-00089825
01/19/2014,Jeep - Year Greater 1988,Red,484 2140,Illinois,800,N,HALSTED,ST,1002,W,FULLERTON,,Stalled,14-00090168
01/19/2014,Kia Motors Corp,White,X741626,Illinois,7601,S,PULASKI,,3905,W,HAYFORD,,Broken Down,14-00091310
01/19/2014,Nissan,Gray,S822638,Illinois,3031,N,CLYBOURN,AVE,3063,N,CLYBOURN STREET,,Water Management,14-00090909
01/19/2014,Nissan,Silver,L436664,Illinois,5100,S,SB OUTER LAKE SHORE,DR,5326,S,SHORE DRIVE,,Broken Down,14-00090048
01/19/2014,Nissan,Tan,9644523,Illinois,300,E,ERIE,ST,304,E,ERIE,,Accident,14-00091573
01/19/2014,Oldsmobile,Tan,S732059,Illinois,800,N,LAKE SHORE,DR,300,E,LOWER WACKER,,Accident,14-00090166
01/19/2014,Pontiac,Blue,P349106,Illinois,3252,W,WASHINGTON,BLVD,3254,W,WASHINGTON,,Other,14-00090234
01/19/2014,Suzuki,Maroon,R262509,Illinois,5800,S,SB OUTER LAKE SHORE,DR,6700,S,JEFFREY,,Broken Down,14-00090568
01/19/2014,Toyota,Black,PKB1535,Illinois,6015,N,MOZART,ST,6012,N,SACRAMENTO,,Water Management,14-00089810
01/19/2014,Toyota,Blue,9507693,Illinois,5300,S,SB OUTER LAKE SHORE,DR,6300,S,LAKE SHORE DRIVE,,Accident,14-00090003
01/19/2014,Toyota,Green,K114996,Illinois,6015,N,MOZART,ST,6246,N,CALIFORNIA,,Water Management,14-00089811
01/19/2014,Toyota,Silver,023LVC,Florida,2410,W,BLOOMINGDALE,AVE,1809,N,CAMPBELL,,Mayor's Office of Special Events,14-00091569
01/19/2014,Volkswagen,Black,IXV972,South Carolina,4300,S,NB OUTER LAKE SHORE,DR,1201,S,WABASH,,Broken Down,14-00091574
01/19/2014,Volkswagen,Silver,7806835,Illinois,3600,N,SB OUTER LAKE SHORE,DR,500,W,BELMONT,,Broken Down,14-00089982
01/20/2014,,Orange,3254TX,Illinois,1400,S,LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Stalled,14-00094112
01/20/2014,Bmw,Black,N776340,Illinois,41,W,SCHILLER,ST,345,E,WACKER,,Film Office,14-00092606
01/20/2014,Bmw,Silver,3171833,Illinois,1358,N,DAMEN,AVE,1413,N,DAMEN,,Film Office,14-00091581
01/20/2014,Buick,Beige,704P355,Illinois,5300,S,SB OUTER LAKE SHORE,DR,1800,S,STATE,,Police,14-00094113
01/20/2014,Buick,Brown,AFP420,Illinois,2025,N,LATROBE,AVE,5233,W,DICKENS,,Other,14-00092579
01/20/2014,Buick,Tan,442NLY,Wisconsin,1643,W,FARWELL,AVE,6973,N,ASHLAND,,Other,14-00091987
01/20/2014,Chevrolet,Black,3484US,Illinois,9002,S,JUSTINE,ST,1522,W,90ST,,CDOT Street Resurfacing,14-00092186
01/20/2014,Chevrolet,White,MAMIE5,Illinois,8849,S,MARQUETTE,AVE,8851,S,MARQUETTE,,Stalled,14-00091869
01/20/2014,Dodge,Blue,2509126,Illinois,1452,N,MILWAUKEE,AVE,1455,N,MILWAUKEE,,Film Office,14-00091592
01/20/2014,Dodge,Blue,X835493,Illinois,2200,N,SB OUTER LAKE SHORE,DR,1447,N,CLARK,,Broken Down,14-00094600
01/20/2014,Ford,Blue,P110815,Illinois,1659,W,FARWELL,AVE,6957,N,ASHLAND,,Other,14-00091985
01/20/2014,Ford,Green,RPP37,Illinois,1358,N,DAMEN,AVE,1121,N,DAMEN,,Film Office,14-00091583
01/20/2014,Honda,Silver,9756631,Illinois,600,W,VAN BUREN,ST,557,W,VAN BUREN,,Film Office,14-00091626
01/20/2014,Jeep - Year Greater 1988,Blue,756P186,Illinois,732,N,MORGAN,ST,400,E,WACKER DRIVE LOWER LEVEL,,Other,14-00092185
01/20/2014,Jeep - Year Greater 1988,Blue,X95 6373,Illinois,2000,N,SHEFFIELD,AVE,2020,N,SHEFFIELD,,Broken Down,14-00091936
01/20/2014,Jeep/Cherokee,Silver,P206163,Illinois,2021,N,LATROBE,AVE,2025,N,LATROBE,,Other,14-00092609
01/20/2014,Kia Motors Corp,Gray,1204116,Illinois,3239,N,RACINE,AVE,3305,N,RACINE,,Peoples Gas,14-00094100
01/20/2014,Kia Motors Corp,Silver,R701075,Illinois,1448,N,MILWAUKEE,AVE,1445,N,MILWAUKEE,,Film Office,14-00091595
01/20/2014,Kia Motors Corp,Silver,X884314,Illinois,1424,N,MILWAUKEE,AVE,1423,N,MILWAUKEE,,Other,14-00091593
01/20/2014,Lexus,Black,R477393,Illinois,1633,W,FARWELL,AVE,7010,N,ASHLAND,,Other,14-00092091
01/20/2014,Mazda,Black,NONE,Illinois,1366,N,MILWAUKEE,AVE,1429,N,MILWAUKEE,,Other,14-00091594
01/20/2014,Mercury,Gray,A789302,Illinois,9042,S,JUSTINE,ST,1459,W,91 ST,,CDOT Street Resurfacing,14-00092192
01/20/2014,Mercury,Tan,H464429,Illinois,2027,W,NORTH,AVE,2050,W,NORTH AVENUE,,Film Office,14-00091720
01/20/2014,Mitsubishi,Maroon,K549586,Illinois,2021,N,LATROBE,AVE,5233,W,DICKENS,,Other,14-00092593
01/20/2014,Nissan,Blue,N658752,Illinois,1700,S,LAKE SHORE,DR,1800,S,LAKE SHORE,,Other,14-00094673
01/20/2014,Nissan,Silver,P574594,Illinois,1315,S,DAMEN,AVE,1121,N,DAMEN,,Film Office,14-00091582
01/20/2014,Nissan,White,K447259,Illinois,600,N,NB OUTER LAKE SHORE,DR,400,E,LOWER WACKER,,Broken Down,14-00094367
01/20/2014,Plymouth,Maroon,8554B,Indiana,2500,N,SB OUTER LAKE SHORE,DR,1648,N,CLARK,,Broken Down,14-00093186
01/20/2014,Pontiac,Orange,A844482,Illinois,7600,S,WENTWORTH,AVE,217,W,76TH STREET,,Broken Down,14-00094510
01/20/2014,Saturn,Blue,R443290,Illinois,3100,S,ASHLAND,AVE,3227,S,ASHLAND AVE,,Broken Down,14-00093898
01/20/2014,Saturn,Blue,X518719,Illinois,732,N,MORGAN,ST,400,E,WACKER DRIVE LOWER LEVEL,,Other,14-00091943
01/20/2014,Saturn,White,8916456,Illinois,8700,S,WESTERN,AVE,2627,W,87TH,,Broken Down,14-00094529
01/20/2014,Subaru,Black,S645930,Illinois,1349,E,50TH,ST,1358,E,50TH,,CDOT Curb and Gutter,14-00091900
01/20/2014,Toyota,Blue,X447558,Illinois,1645,W,FARWELL,AVE,6973,N,ASHLAND,,Other,14-00091986
01/20/2014,Toyota,Green,R181101,Illinois,726,S,SB OUTER LAKE SHORE,,357,E,LOWER WACKER DRIVE,,Broken Down,14-00094682
01/20/2014,Volkswagen,Gray,225P708,Illinois,734,N,MORGAN,ST,400,E,WACKER DRIVE LOWER LEVEL,,Other,14-00092400
01/20/2014,Volkswagen,Gray,P921213,Illinois,1456,N,MILWAUKEE AV,ER,1455,N,MILWAUKEE,,Film Office,14-00091609
01/20/2014,Volvo,Red,H210459,Illinois,41,W,SCHILLER,ST,400,E,WACKER DRIVE LOWER LEVEL,,Film Office,14-00092532
01/21/2014,,,,,1200,S,COLUMBUS,DR,,,,,,14-00100367
01/21/2014,,,,,2459,S,HARDING,AVE,,,,,,14-00099662
01/21/2014,,,,Illinois,4100,S,LAKE SHORE,,433,E,39TH ST,,Accident,14-00094818
01/21/2014,Bmw,Gold,R727155,Illinois,1200,N,SB OUTER LAKE SHORE,DR,400,E,LOWER WACKER,,Broken Down,14-00100220
01/21/2014,Buick,Green,N784278,Illinois,6700,S,JEFFERY,BLVD,6702,S,JEFFERY,,Stalled,14-00095026
01/21/2014,Buick,Silver,S396089,Illinois,3047,S,ARCHER,AVE,2223,E,37TH,,Stalled,14-00100398
01/21/2014,Chevrolet,Beige,N215390,Illinois,3100,S,SB OUTER LAKE SHORE,DR,3100,S,FORT DEARBORN,,Accident,14-00094850
01/21/2014,Chevrolet,Red,N976836,Illinois,100,S,SB OUTER LAKE SHORE,,400,E,LOWER WACKER,,Accident,14-00099307
01/21/2014,Chevrolet,Silver,L802193,Illinois,2399,S,LAKE SHORE,DR,,,,,Accident,14-00095393
01/21/2014,Chevrolet,Silver,R478386,Illinois,2900,S,SB OUTER LAKE SHORE,DR,3101,S,MICHIGAN,,Stalled,14-00095807
01/21/2014,Chevrolet,White,1323392,Illinois,3900,S,NB OUTER LAKE SHORE,DR,3100,S,LAKE SHORE DRIVE IN THE CITY LOT,,Broken Down,14-00098165
01/21/2014,Chevrolet,White,27347Z,Illinois,9940,S,STATE,ST,3,E,99 PL,,Water Management,14-00097784
01/21/2014,Chevrolet,White,H282327,Illinois,26,N,MAYFIELD,AVE,10,N,PARKSIDE,,Other,14-00097286
01/21/2014,Chevrolet,White,K532357,Illinois,4000,S,NB OUTER LAKE SHORE,DR,437,E,PERSHING RD,,Broken Down,14-00096100
01/21/2014,Chrysler,Black,LLTL23,Illinois,6612,,NORTH AVE,,1650,N,OAK PARK,,Stalled,14-00095223
01/21/2014,Chrysler,Silver,6484113,Illinois,5723,N,CLARK,ST,5715,N,CLARK,,Broken Down,14-00097196
01/21/2014,Dodge,Red,N584757,Illinois,4719,N,RACINE,AVE,635,W,WILSON,,Film Office,14-00100458
01/21/2014,Ford,Black,N720559,Illinois,8200,S,PAULINA,ST,1701,W,82ND STREET,,Accident,14-00096856
01/21/2014,Ford,Gray,N965427,Illinois,4740,N,RACINE,AVE,637,W,WILSON,,Film Office,14-00100429
01/21/2014,Ford,White,X719860,Illinois,4718,N,RACINE,AVE,639,W,WILSON,,Film Office,14-00100469
01/21/2014,Honda,Beige,R728906,Illinois,5642,S,DORCHESTER,AVE,5637,S,DORCHESTER,,Peoples Gas,14-00097469
01/21/2014,Honda,Black,R199682,Illinois,1601,N,NB OUTER LAKE SHORE,DR,901,W,NORTH AVE,,Broken Down,14-00095353
01/21/2014,Honda,Blue,K836053,Illinois,1900,S,SB OUTER LAKE SHORE,,3057,S,LAKE SHORE DRIVE RAMP,,Broken Down,14-00094887
01/21/2014,Honda,Blue,R728174,Illinois,1906,S,SB OUTER LAKE SHORE,,3055,S,LAKE SHORE DRIVE RAMP,,Broken Down,14-00094906
01/21/2014,Honda,Silver,R136664,Illinois,1900,E,HAYES,DR,1903,E,HAYES,,Stalled,14-00099879
01/21/2014,Honda,White,H980143,Illinois,1940,W,ARMITAGE,AVE,1943,W,ARMITAGE,,Water Management,14-00095923
01/21/2014,Hyundai,Beige,R870071,Illinois,1900,E,HAYES,DR,1901,E,HAYES,,Stalled,14-00099878
01/21/2014,Hyundai,Black,KMHDN45DX3U506752,Illinois,4401,W,OGDEN,AVE,2305,S,KILDARE,,Sanitation,14-00095359
01/21/2014,Hyundai,Silver,PH2A1N,Missouri,1202,W,BARRY,AVE,1235,W,BARRY,,Other,14-00095660
01/21/2014,Hyundai,White,L210011,Illinois,2247,N,KILDARE,AVE,2229,N,KILDARE,,Water Management,14-00095336
01/21/2014,Jeep/Cherokee,White,K104346,Illinois,9938,S,STATE,ST,5,E,99TH PL,,Water Management,14-00097793
01/21/2014,Kia Motors Corp,Red,R458442,Illinois,1400,S,LAKE SHORE,DR,44,E,ROOSEVELT RD,,Broken Down,14-00095099
01/21/2014,Lexus,Gray,5666247,Illinois,1224,W,BARRY,AVE,1237,W,BARRY,,Other,14-00095661
01/21/2014,Lexus,Gray,N678916,Illinois,6213,N,SHERIDAN,RD,1010,W,GRANVILLE,,Accident,14-00095007
01/21/2014,Mazda,Green,FFT512,Vermont,5638,S,DORCHESTER,AVE,5637,S,DORCHESTER,,Peoples Gas,14-00097529
01/21/2014,Mercedes,Silver,604D77,,1418,W,FLOURNOY,ST,1440,W,FLOURNOY,,Water Management,14-00096224
01/21/2014,Mitsubishi,Black,R865429,Illinois,1307,N,CLYBOURN,AVE,1160,N,LARRABEE,,Police,14-00094744
01/21/2014,Nissan,Black,8384340,Illinois,1950,W,ARMITAGE,AVE,1943,N,WINCHESTER,,Water Management,14-00095924
01/21/2014,Nissan,Black,S992636,Illinois,1600,N,NB OUTER LAKE SHORE,DR,63,E,LASALLE,,Broken Down,14-00098057
01/21/2014,Nissan,Gray,G570566,Illinois,3723,S,DAMEN,AVE,3639,S,DAMEN,,Sanitation,14-00094798
01/21/2014,Nissan,Gray,N796046,Illinois,2000,N,ASHLAND,AVE,1600,N,CLYBOURN STREET,,Broken Down,14-00094770
01/21/2014,Nissan,Silver,G991506,Illinois,3500,S,NB OUTER LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,14-00095533
01/21/2014,Nissan,White,H700826,Illinois,1400,S,LAKE SHORE,DR,300,E,LOWER WACKER DRIVE,,Stalled,14-00099877
01/21/2014,Pontiac,Red,9685647,Illinois,1620,N,SB OUTER LAKE SHORE,DR,1656,N,CLARK,,Broken Down,14-00098195
01/21/2014,Pontiac,White,ALZ581,Iowa,7120,S,COTTAGE GROVE,AVE,7560,S,COTTAGE GROVE,,Other,14-00094753
01/21/2014,Suzuki,Black,5239197,Illinois,4715,N,RACINE,AVE,753,W,WILSON,,Film Office,14-00100465
01/21/2014,Toyota,Black,R974902,Illinois,900,S,CLARK,ST,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Accident,14-00100167
01/21/2014,Toyota,Blue,S710223,Illinois,400,W,BELMONT,AVE,3700,N,RECREATION,,Broken Down,14-00095760
01/21/2014,Toyota,Gray,K9454434,Illinois,2460,S,BLUE ISLAND,AVE,2525,S,BLUE ISLAND,,Accident,14-00094987
01/21/2014,Toyota,Silver,941AL1T,Indiana,500,N,LAKE SHORE,DR,350,E,WACKER,,Broken Down,14-00094836
01/21/2014,Toyota,Silver,C448335,Illinois,2600,S,LAKE SHORE,,630,E,31 STREET,,Stalled,14-00099880
01/21/2014,Volkswagen,Gray,9055146,Illinois,3723,S,DAMEN,AVE,3550,S,DAMEN,,Sanitation,14-00094799
01/21/2014,Volkswagen,Red,S865044,Illinois,530,N,LAKE SHORE,DR,2412,N,STOCKTON,,Broken Down,14-00098183
01/22/2014,(Unlisted Manufacturer),Black,8058728,Illinois,4220,N,BROADWAY,,4267,N,BROADWAY,,Commonwealth Edison,14-00100982
01/22/2014,,,,,6534,N,HOYNE,AVE,,,ARTHUR,,,14-00105089
01/22/2014,Acura,Red,K618356,Illinois,643,W,MELROSE,ST,726,W,MELROSE,,Other,14-00101750
01/22/2014,Buick,Gray,4807655,Illinois,4752,N,WINTHROP,AVE,751,W,WILSON,,Film Office,14-00100495
01/22/2014,Chevrolet,Black,590AQB,Indiana,4000,S,SB OUTER LAKE SHORE,DR,4631,S,CORNELL,,Stalled,14-00104851
01/22/2014,Chevrolet,Black,N297164,Illinois,1900,E,HAYES,DR,6700,S,JEFFREY,,Stalled,14-00106001
01/22/2014,Chevrolet,Gray,G452239,Illinois,4725,N,WINTHROP,AVE,753,W,WILSON,,Film Office,14-00100487
01/22/2014,Chevrolet,Gray,R777660,Illinois,7144,S,CARPENTER,ST,7020,S,CARPENTER,,Other,14-00102240
01/22/2014,Chevrolet,Tan,9111634,Illinois,2000,S,LAKE SHORE,DR,30,W,18TH STREET,,Broken Down,14-00101167
01/22/2014,Chevrolet,White,91344P543  IL  TMP,Illinois,400,N,NB OUTER LAKE SHORE,DR,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Broken Down,14-00105927
01/22/2014,Chevrolet,White,R134763,Illinois,4700,N,RACINE,AVE,723,W,WILSON,,Film Office,14-00100482
01/22/2014,Chrysler,Black,P132021,Illinois,4751,N,WINTHROP,AVE,751,W,WILSON,,Film Office,14-00100506
01/22/2014,Chrysler,Tan,R984777,Illinois,5108,W,WASHINGTON,BLVD,5009,W,WASHINGTON BLVD,,Peoples Gas,14-00101684
01/22/2014,Dodge,Black,K202049,Illinois,8659,S,HALSTED,ST,8610,S,EMERALD,,Accident,14-00103048
01/22/2014,Ford,Black,37452X,Illinois,800,N,NB OUTER LAKE SHORE,DR,400,E,LOWER WACKER DRIVE PUT ON ISLAND,,Broken Down,14-00105963
01/22/2014,Ford,Red,8619942,Illinois,1100,S,LAKE SHORE,DR,340,E,JACKSON,,Accident,14-00101210
01/22/2014,Ford,White,SANTEF N,Illinois,842,W,GRACE,ST,828,W,GRACE,,Other,14-00102475
01/22/2014,Honda,Beige,5903165,Illinois,6552,N,HOYNE,AVE,6553,N,HOYNE,,Water Management,14-00105092
01/22/2014,Honda,Blue,CJS6411,Texas,1258,N,ROCKWELL,ST,2616,W,POTOMAC,,Water Management,14-00101367
01/22/2014,Honda,Brown,R991412,Illinois,4741,N,WINTHROP,AVE,625,W,WILSON,,Film Office,14-00100489
